53;12788;2392.67;0.812898
53;11141;2392.67;0.785238
79;11141;3085;0.723095
93;11141;3110.29;0.720825
99;11141;3135.5;0.718562
99;9875;3135.5;0.682481
140;3177;3135.5;0.0130626
187;3177;3176;0.000314762
